title,ingredients
Chickpea and tomato pasta sauce,"['1 tbsp olive oil', '1 finely chopped red onion', '1 large crushed garlic clove', '1 tbsp sun-dried tomato paste', '1/4 tsp crushed chilli flakes', '1 tsp dried herbes de Provence', '400g can chopped tomatoes', '400g can chickpeas', '100ml dry red wine or vegetable stock', 'bay leaf', '2 tbsp torn basil leaves']"
