title,ingredients
Prawn noodle soup,"['1 tablespoon vegetable oil', '2 cloves garlic, minced', '5cm root ginger, minced', '1 onion, thinly sliced', '2 red chillies, seeded and chopped', '650g raw tiger prawns, shelled', '1 tablespoon Thai fish sauce', '2L vegetable stock', '600g noodles', '2 tablespoons roughly chopped spring onions', '1 bunch fresh Thai basil, coarsely chopped', '1 bunch fresh coriander, coarsely chopped', 'salt, to taste']"
