title,ingredients
Curry sauce,"['1kg onions, chopped', '4 cloves garlic, minced', '3 tablespoons minced ginger', '1 (400g) tin chopped tomatoes', '1 tablespoon turmeric powder', '2 tablespoons cumin', '1 tablespoon garam masala', '1 tablespoon curry paste', '1 teaspoon red chilli flakes']"
