title,ingredients
Pumpkin risotto in a pumpkin,"['2 shallots, divided', '1 carrot, divided', '1 stick celery, divided', '1/4 fresh fennel bulb', '500g peeled pumpkin flesh', '1 tablespoon chopped fresh parsley, divided', '3 to 4 tablespoons extra virgin olive oil', '350g risotto rice (Arborio or Carnaroli)', '120ml sweet white wine', '20g butter', '120ml full fat milk', 'grated zest of 1 lemon', '1 teaspoon fresh chopped rosemary', '40g grated Parmesan cheese', 'salt and pepper, to taste']"
