title,ingredients
Prosciutto Wrapped Prawns with Polenta,"['475ml water', '15g butter', 'salt and pepper to taste', '90g dry polenta', '175g mascarpone cheese', '2 tablespoons olive oil', '6 raw king prawns, peeled and deveined', '170g toasted hazelnuts, finely chopped', '6 slices prosciutto', '4 tablespoons hazelnut liqueur', '150ml double cream', '4 spring onions, with tops flared']"
