title,ingredients
Baked Snapper with Mandarins,"['4 (115g) fillets red snapper', '2 mandarin oranges, juiced', '2 tablespoons fresh lime juice', '1 tablespoon dark brown soft sugar', '2 tablespoons soy sauce', '1 teaspoon sesame oil', '1 pinch crushed chillies', '2 teaspoons finely chopped fresh ginger', '2 mandarin oranges, peeled and chopped', '50g unsalted cashews, roughly chopped', '2 spring onions, finely chopped']"
