title,ingredients
Chocolate cinnamon rolls,"['Dough', '180ml water', '75g unsalted butter', '1 egg', '5 tablespoons caster sugar', '1/2 teaspoon salt', '375g plain flour', '55g unsweetened cocoa powder', '3 teaspoons dried active baking yeast', 'Topping', '30g cream cheese, softened', '50g unsalted butter, softened', '1/2 teaspoon vanilla extract', '1 tablespoon milk', '100g icing sugar, sifted', '1 pinch salt', '100g chopped walnuts or pecans (optional)', 'Filling', '30g butter, softened', '75g finely chopped dark chocolate', '2 tablespoons dark brown soft sugar', '1 teaspoon ground cinnamon']"
