title,ingredients
Timpana,"['2 tablespoons olive oil', '1 onion, finely chopped', '250g beef mince', '250g pork mince', 'tomato paste', '2 (400g) tins chopped tomatoes', '250ml beef stock', '500g dried penne pasta', '4 slices bacon, finely chopped', '250g chicken livers, chopped', '3 eggs, lightly whisked', '75g finely grated Parmesan cheese', '250g ricotta cheese', '20ml milk', '3 hard boiled eggs, chopped', 'salt and pepper', '1 extra egg, lightly whisked', '3 (25x25 cm) sheets frozen ready-rolled short crust pastry, just thawed', 'salad leaves']"
