title,ingredients
Simple chicken noodle soup,"['3 skinless, boneless chicken breast fillets', '2 litres water', '10 carrots, peeled and sliced', '6 sticks celery, thinly sliced', '1 onion, diced', '8 cubes chicken stock', '350g uncooked egg noodles']"
