title,ingredients
Beef and Enoki Mushroom Rolls,"['15-20 thinly sliced beef steak', '1 (150g) pack enoki mushroom, cleaned', 'cornflour, as needed', '1 tablespoon oil', 'Sauce', '2 tablespoons cooking sake', '1 tablespoon caster sugar', '4 teaspons Japanese soy sauce (tamari)', '1 tablespoon sweetened rice wine (mirin)', '1/2 tablespoon finely chopped ginger', '1/2 sheet nori (sushi seaweed sheet), finely sliced']"
