title,ingredients
Pheasant Pie,"['a whole pheasant', '4/5 thick rashers bacon', '1 largish leek', '1 largish white onion', '1 stick celery', '6 sprigs thyme', '2 fresh bay leaves', '1 tsp dried oregano', '1 tbsp butter', '1/2 cup Pork(chicken) stock i used smoked gammon stock', '1 tbsp salt', '2 tsp freshly ground black pepper', '1 pack pre-made shortcrust pastry', '1 tbsp olive oil']"
