title,ingredients
Fresh tomato chutney,"['3 fresh ripe tomatoes, cores removed', '1 clove garlic', '2 or 3 spicy chilli peppers', 'pinch salt', 'teaspoon of lemon juice or vinegar', '1/2 teaspoon cumin', '3 teaspoons brown sugar']"
