title,ingredients
Quick Steak Stew,"['2 tablespoons olive oil', '1 onion, thinly sliced', '3 or 4 sirloin steaks, sliced into strips', '450g passata or tomato based pasta sauce', '2 cloves garlic, minced', '120ml red wine']"
