title,ingredients
Courgette and Parmesan gratin,"['40g butter', '2 carrots, chopped', '1 large onion, chopped', '2 tablespoons chopped fresh parsley', '500g courgettes, sliced', '40g freshly grated Parmesan', '3 eggs, beaten', '60ml double cream']"
