title,ingredients
Beach hut chilli,"['1 large Spanish or red onion, chopped', '3 cloves garlic, crushed', '500g steak mince', '2 teaspoons hot chilli powder', '1 teaspoon ground cumin', 'salt and pepper to taste', '1 (400g) tin chopped tomatoes', '1 small jar tomato and basil pasta sauce', '4 tablespoons sweet chilli sauce', '1 teaspoon sugar', '250g mushrooms, sliced']"
