title,ingredients
Creamy twice baked potatoes,"['4 microwave potatoes', '1/4 tub Philadelphia® garlic and herb cream cheese', '50g grated cheese', '2 spring onions, diced', '2 rashers bacon, diced', '15g butter', '1 splash milk', '1 pinch freshly cracked black pepper', 'extra grated cheese, for topping']"
