title,ingredients
Pan-fried Brussels with garlic butter and Parmesan,"['1 tablespoon butter', '2 cloves garlic, chopped', '1 tablespoon butter', '6 to 8 Brussels sprouts, trimmed and halved', '1 tablespoon butter', '2 tablespoons shredded Parmesan cheese, or more to taste', 'salt and ground black pepper to taste']"
