title,ingredients
Apple Pumpkin Spread,"['430g pumpkin puree', '250g apple sauce', '175ml apple juice', '110g dark brown soft sugar', '1/2 teaspoon ground cinnamon', '1/4 teaspoon ground nutmeg', '1/8 teaspoon ground ginger', '1/8 teaspoon ground allspice or ground cloves']"
