title,ingredients
Georgie's mango papaya salad,"['1 large mango - peeled, stone removed and halved', '1 medium papaya - peeled, seeds removed and halved', '1 avocado - peeled, stone removed and diced', '3 tablespoons balsamic vinegar', '1 tablespoon butter', '4 tablespoons flaked almonds', '1 teaspoon brown sugar', '1 head cos lettuce, torn into bite-size pieces', 'salt to taste']"
