title,ingredients
Vegan potato and chickpea risotto,"['3 tablespoons vegan butter or margarine', '3 basil leaves, finely chopped', '2 bunches fresh chives, finely chopped', '1.5L vegetable stock, or more if needed', '1 onion, finely chopped', '1 tomato, chopped', '3 potatoes, cut into cubes', '2 tablespoons garlic powder', '2 tablespoons onion granules', '1 tablespoon cayenne pepper', '1 tablespoon ground cumin', '1 tablespoon paprika', 'salt and freshly ground black pepper to taste', '2 cloves garlic, minced', '1 (400g) tin chickpeas, drained and rinsed', '450g Arborio or risotto rice']"
