title,ingredients
Baked eggs with peppers and chorizo,"['1 large potato, peeled and diced', 'oil', '125g chorizo sausage, peeled and diced', '1 red onion, diced', '1 red pepper, de-seeded and sliced', '1 yellow pepper, de-seeded and sliced', '1 garlic clove, crushed', '150 to 200g vine ripened tomatoes, diced', '1/2 teaspoon smoked paprika', '2 free range eggs', '1 small knob butter']"
