title,ingredients
Chocolate brownie trifle,"['1 recipe chocolate brownies', '500g mascarpone cheese, room temperature', '150g plain chocolate, melted', '350ml whipping cream, whipped', '30g plain chocolate, grated', 'Optional additions', 'raspberries, blackberries, cherries or strawberries', 'Grand Marnier, Kahlua, amaretto or rum', 'crushed Amaretti biscuits']"
