title,ingredients
Broccoli fritters,"['1 head broccoli, diced', '2 cloves garlic, minced', '1 onion, diced', '6 large eggs, beaten', '4 tablespoons freshly grated Parmesan cheese', '275g (10oz) polenta', 'freshly ground black pepper to taste', 'rapeseed oil for frying']"
